customer_id,member_since,age,gender,postal_code,city,county,loyalty_tier,email_consent,mobile_app_user,preferred_language,household_size,estimated_income
COOP_003683,2023-05-15,42,M,4927,Ahmed,Trondheim,Silver,False,True,SE,3,694890.9332289553
COOP_003684,2019-07-28,47,M,2428,Livstrøm,Tromsø,Silver,True,True,NO,2,172451.4389618507
COOP_003685,2016-09-25,66,M,4210,Martinevåg,Trondheim,Bronze,True,False,NO,4,427130.2790682993
COOP_003686,2017-03-26,30,M,0555,Annhelle,Fredrikstad,Silver,True,True,NO,4,366255.58652045816
COOP_003687,2018-04-22,59,M,8269,Livhelle,Sandnes,Gold,False,False,NO,2,732373.811821122
COOP_003688,2019-03-28,41,M,1260,Kristiansen,Skien,Gold,True,False,NO,1,491602.04155220283
COOP_003689,2019-04-04,49,F,4355,Olsen,Bergen,Bronze,True,True,NO,3,649860.9950723993
COOP_003690,2018-07-27,23,F,7293,Haugland,Skien,Gold,True,True,NO,3,449615.7415453679
COOP_003691,2016-02-23,43,F,4851,Eriksen,Kristiansand,Platinum,False,True,NO,4,321696.6113464893
COOP_003692,2025-05-10,50,M,8719,Jacobsen,Fredrikstad,Bronze,True,True,NO,1,414422.4630934509
COOP_003693,2018-07-10,18,F,1171,Karlsen,Stavanger,Silver,False,True,NO,1,691555.4621834261
COOP_003694,2017-10-12,58,F,1379,Hannegrunn,Tromsø,Platinum,True,True,EN,3,795913.0822759606
COOP_003695,2022-07-03,80,M,4029,Ruud,Kristiansand,Bronze,True,False,NO,2,498961.5419764047
COOP_003696,2017-12-17,74,M,7871,Gunnsund,Skien,Bronze,True,False,NO,2,588309.8662082392
COOP_003697,2015-12-27,50,F,6807,Brittø,Fredrikstad,Platinum,True,False,NO,4,665933.2267407988
COOP_003698,2021-04-25,35,F,5535,Moe,Skien,Silver,False,False,NO,2,571479.9521065454
COOP_003699,2024-12-09,57,F,7468,Moe,Sandnes,Silver,True,False,NO,2,301154.65631610306
COOP_003700,2017-12-06,47,M,1560,Sigridhavn,Sandnes,Bronze,False,False,NO,2,998786.0324092654
COOP_003701,2020-07-02,36,F,9339,Pernes,Kristiansand,Gold,False,True,NO,4,787122.2359439849
COOP_003702,2023-01-24,26,M,1011,Bakken,Oslo,Gold,False,False,NO,2,478424.3607268842
COOP_003703,2023-11-06,45,F,0475,Berge,Stavanger,Platinum,True,False,NO,1,513912.31563205534
COOP_003704,2022-07-25,33,M,1017,Hauge,Trondheim,Silver,True,True,NO,2,482532.75909607596
COOP_003705,2023-10-13,37,M,9390,Sveinmark,Fredrikstad,Bronze,False,False,NO,2,392113.9189494242
COOP_003706,2024-01-05,32,F,6490,Erlingeid,Tromsø,Silver,False,False,NO,2,482890.1393481792
COOP_003707,2016-01-03,49,F,7064,Kåreø,Skien,Bronze,True,True,NO,3,384746.9495491724
COOP_003708,2021-10-27,61,F,3474,Mariannedal,Oslo,Silver,False,True,NO,2,706870.5177051987
COOP_003709,2022-09-29,48,F,3363,Ahmed,Skien,Bronze,True,True,NO,5,667405.5053528866
COOP_003710,2022-12-02,52,M,2321,Sandvik,Stavanger,Gold,True,True,NO,4,742474.6859171928
COOP_003711,2023-11-08,43,M,5612,Knudsen,Sandnes,Silver,True,False,NO,2,598155.5301796979
COOP_003712,2016-12-26,25,F,8591,Berge,Skien,Gold,True,False,NO,4,446302.9233617094
COOP_003713,2024-10-10,66,F,3793,Simenfjord,Oslo,Silver,True,False,NO,2,576159.3456066849
COOP_003714,2015-11-08,43,M,7984,Emmavik,Sandnes,Gold,True,False,NO,3,287501.31576942804
COOP_003715,2025-01-12,39,M,5466,Strand,Fredrikstad,Bronze,True,False,EN,5,567273.2205756664
COOP_003716,2017-07-29,47,M,6990,Nilseid,Tromsø,Silver,True,False,NO,2,612352.8108732771
COOP_003717,2024-01-13,24,M,6407,Randiø,Kristiansand,Bronze,True,True,NO,2,329183.5440509041
COOP_003718,2023-06-11,41,M,5265,Ødegård,Trondheim,Bronze,True,True,NO,4,501289.2467918586
COOP_003719,2019-12-15,40,F,2428,Bøe,Tromsø,Platinum,True,True,NO,4,517134.6273705911
COOP_003720,2025-05-04,47,M,0739,Dagvær,Stavanger,Bronze,True,True,NO,3,485302.4724127762
COOP_003721,2023-12-05,41,F,1991,Hanssen,Sarpsborg,Silver,True,True,NO,3,528320.7634946472
COOP_003722,2019-11-08,41,F,6759,Emmabø,Trondheim,Silver,True,True,NO,1,452604.0866086227
COOP_003723,2018-10-10,35,F,0669,Gulbrandsen,Sandnes,Platinum,True,False,NO,5,650678.79875908
COOP_003724,2023-09-22,66,M,5722,Arnehelle,Tromsø,Silver,True,False,NO,3,620586.8858704672
COOP_003725,2021-04-06,36,F,5776,Engen,Stavanger,Gold,True,True,NO,2,579562.2425473222
COOP_003726,2024-05-21,38,F,4883,Nguyen,Stavanger,Gold,True,False,NO,1,569390.5190242241
COOP_003727,2017-06-19,57,M,4860,Knudsen,Trondheim,Gold,True,True,NO,2,667252.309000152
COOP_003728,2023-12-13,37,M,7548,Gundersen,Trondheim,Platinum,True,True,NO,3,348319.85474610276
COOP_003729,2025-03-13,40,F,0023,Aas,Fredrikstad,Bronze,True,True,NO,1,482179.8116357521
COOP_003730,2025-01-05,18,F,7378,Tangen,Fredrikstad,Silver,True,True,NO,4,283173.98645962833
COOP_003731,2020-04-29,47,M,3503,Sæther,Tromsø,Gold,True,False,NO,4,456050.84558602003
COOP_003732,2024-08-15,80,F,4795,Idagrunn,Tromsø,Bronze,True,True,NO,5,642662.9590742267
COOP_003733,2020-05-01,48,F,5676,Andresen,Oslo,Bronze,False,True,NO,4,666596.9330928779
COOP_003734,2023-01-23,51,M,5917,Royby,Trondheim,Silver,False,False,NO,4,592635.9140775881
COOP_003735,2023-07-15,39,F,6289,Mayhamn,Trondheim,Gold,True,False,NO,3,356936.0753801111
COOP_003736,2021-02-02,70,M,7050,Svendsen,Oslo,Silver,True,True,NO,5,247900.25176232395
COOP_003737,2015-09-24,42,M,3810,Arnenes,Trondheim,Bronze,True,False,NO,4,636136.0747573619
COOP_003738,2019-02-12,18,F,2911,Egilvær,Sarpsborg,Bronze,True,True,NO,1,457524.33415068826
COOP_003739,2021-05-13,64,F,1833,Marievær,Trondheim,Platinum,True,True,NO,3,76171.38838800148
COOP_003740,2023-05-27,54,F,6650,Unnistrand,Skien,Silver,True,False,NO,5,510655.40470878896
COOP_003741,2023-11-30,62,F,9934,Olefoss,Bergen,Bronze,False,True,NO,1,740756.3639081151
COOP_003742,2021-05-23,36,F,2128,Evaøy,Trondheim,Gold,True,False,NO,2,889973.4482472537
COOP_003743,2023-01-23,24,M,7593,Tonjedal,Oslo,Silver,True,True,NO,2,568777.9268518022
COOP_003744,2017-03-27,79,F,1349,Geirås,Tromsø,Gold,False,False,NO,4,532180.1488791748
COOP_003745,2019-06-17,18,F,9087,Tomvik,Kristiansand,Silver,False,True,EN,3,664484.8303082389
COOP_003746,2016-11-28,27,M,2999,Livodden,Sandnes,Silver,True,False,NO,1,648496.6786805767
COOP_003747,2020-06-17,34,M,4717,Fredriksen,Skien,Bronze,True,True,NO,1,487665.2426343012
COOP_003748,2016-02-08,75,F,5719,Jensen,Bergen,Silver,True,False,NO,2,488012.0959069383
COOP_003749,2015-06-27,30,M,9273,Nielsen,Fredrikstad,Platinum,True,True,NO,5,765577.3311052801
COOP_003750,2022-08-16,60,F,4304,Myhre,Oslo,Gold,True,True,NO,1,436712.46511381894
COOP_003751,2016-08-11,18,M,0391,Haug,Skien,Silver,True,False,NO,4,725733.851570534
COOP_003752,2022-09-17,76,M,2404,Andresen,Bergen,Platinum,True,True,NO,1,520468.8743772398
COOP_003753,2016-10-28,33,F,3685,Eivinddal,Kristiansand,Silver,True,True,NO,5,779514.1695509723
COOP_003754,2017-02-19,26,F,1137,Larsgrunn,Skien,Bronze,True,True,NO,1,513249.5492262874
COOP_003755,2015-12-17,39,F,6352,Ruud,Stavanger,Bronze,True,False,SE,4,822499.9751797693
COOP_003756,2016-06-10,46,M,9292,Berg,Sandnes,Bronze,False,True,NO,1,433292.7051194152
COOP_003757,2023-01-12,69,M,0620,Eriksen,Fredrikstad,Gold,False,True,NO,2,735468.8172472133
COOP_003758,2018-12-02,36,M,6637,Kåreodden,Fredrikstad,Silver,True,True,NO,2,373044.02077001834
COOP_003759,2017-07-23,48,F,8382,Norahelle,Skien,Bronze,True,False,EN,2,461817.1024859635
COOP_003760,2015-12-02,39,F,0726,Lindahelle,Tromsø,Silver,True,True,NO,4,460690.6190709289
COOP_003761,2022-12-13,34,M,3914,Lenemark,Kristiansand,Gold,True,True,NO,2,579216.3207836371
COOP_003762,2017-03-16,60,M,7225,Ali,Sandnes,Silver,True,False,NO,4,356072.92904572433
COOP_003763,2018-09-12,46,M,2876,Berntsen,Kristiansand,Bronze,True,True,NO,2,756742.1220619872
COOP_003764,2020-11-22,19,M,1737,Anitaodden,Bergen,Gold,False,True,NO,1,610092.6113296115
COOP_003765,2021-08-17,71,M,3936,Hannevåg,Oslo,Silver,True,True,NO,3,505476.64162482455
COOP_003766,2017-02-01,76,M,7394,Moe,Sandnes,Bronze,True,True,NO,1,638073.065024915
COOP_003767,2023-05-13,40,F,6701,Dahl,Trondheim,Bronze,True,False,NO,1,477371.86048745224
COOP_003768,2024-01-14,26,M,5150,Bjørnby,Skien,Silver,False,True,NO,5,776255.4549864172
COOP_003769,2023-11-04,58,M,1374,Karolinenes,Oslo,Silver,True,True,NO,4,664108.5034139892
COOP_003770,2025-03-19,45,F,1692,Turidås,Sarpsborg,Silver,False,True,NO,2,724578.0853513936
COOP_003771,2017-06-22,41,F,3886,Jacobsen,Fredrikstad,Silver,False,False,NO,4,246466.26000763045
COOP_003772,2023-10-12,26,M,5986,Gretestrand,Tromsø,Silver,True,False,NO,2,638052.8859692785
COOP_003773,2019-11-22,18,M,6163,Solberg,Trondheim,Bronze,True,True,NO,3,475202.3284574139
COOP_003774,2017-03-12,67,F,1352,Sørensen,Trondheim,Platinum,True,True,NO,3,811574.1766311587
COOP_003775,2018-11-17,68,M,4443,Johnsen,Tromsø,Bronze,True,False,NO,4,531139.1773922766
COOP_003776,2015-07-19,74,M,5481,Cathrinesand,Bergen,Silver,False,False,NO,3,692329.1325203343
COOP_003777,2015-10-12,27,F,0449,Steinstrøm,Skien,Platinum,True,False,NO,5,472942.19942054903
COOP_003778,2020-01-18,63,M,8902,Hansen,Fredrikstad,Gold,True,True,NO,1,615748.5378061036
COOP_003779,2018-06-28,45,F,4579,Jakobsen,Sarpsborg,Bronze,True,True,NO,3,739515.0451329477
COOP_003780,2020-11-29,26,M,7084,Vegardhelle,Trondheim,Silver,False,True,NO,2,634582.2329431896
COOP_003781,2023-12-19,38,F,8736,Torenes,Fredrikstad,Silver,True,True,NO,2,458820.0968606117
COOP_003782,2016-02-06,33,M,1523,Saravik,Sandnes,Silver,True,False,EN,3,563064.8419317573
COOP_003783,2022-01-23,60,F,4012,Ruud,Sandnes,Silver,True,True,NO,3,344769.8412229081
COOP_003784,2022-01-13,38,F,6630,Ødegård,Stavanger,Bronze,True,True,NO,3,583059.3560688948
COOP_003785,2018-12-12,65,F,3988,Finnfoss,Sarpsborg,Bronze,True,False,NO,1,633903.5400477118
COOP_003786,2017-09-27,26,M,0025,Kjetilhavn,Kristiansand,Gold,True,False,NO,2,601079.8720317958
COOP_003787,2019-04-22,57,F,0921,Hagen,Bergen,Bronze,True,False,NO,1,584105.6338824567
COOP_003788,2016-03-01,59,M,3593,Sivertsen,Oslo,Bronze,False,True,NO,5,650605.8648098765
COOP_003789,2017-05-20,49,M,3463,Ali,Trondheim,Platinum,True,True,NO,4,489705.9314019294
COOP_003790,2022-06-11,42,M,2486,Larsgrunn,Skien,Silver,True,False,NO,4,297883.10859110754
COOP_003791,2021-04-04,43,F,8476,Solberg,Sarpsborg,Silver,False,True,NO,2,385771.82397327997
COOP_003792,2017-11-03,49,F,5288,Lien,Tromsø,Bronze,True,False,NO,2,665995.880968627
COOP_003793,2021-06-09,40,F,5464,Martinsen,Sandnes,Silver,True,False,NO,2,521564.839502275
COOP_003794,2019-05-27,49,F,2956,Strand,Fredrikstad,Gold,True,True,NO,2,795881.4639478173
COOP_003795,2018-05-13,39,M,9908,Pedersen,Sandnes,Bronze,True,False,NO,2,595687.219317968
COOP_003796,2019-11-07,40,M,1354,Wencheberg,Sarpsborg,Bronze,False,True,NO,3,366763.67640077154
COOP_003797,2021-10-12,53,F,4608,Magnusgrunn,Bergen,Silver,False,False,NO,2,477290.1432710537
COOP_003798,2016-05-13,52,M,1060,Marithelle,Oslo,Platinum,False,False,EN,3,537365.8356379626
COOP_003799,2023-06-06,55,F,6327,Johansen,Sandnes,Silver,True,False,EN,5,418752.8416977382
COOP_003800,2020-02-06,56,F,6375,Magneø,Kristiansand,Silver,True,True,NO,2,378625.82127075933
COOP_003801,2019-11-25,51,F,9756,Torhamn,Tromsø,Silver,True,False,NO,5,548550.5383607872
COOP_003802,2024-12-24,65,F,7090,Gerdvåg,Fredrikstad,Bronze,False,True,NO,5,224001.0538932684
COOP_003803,2015-09-01,33,M,3068,Ritastrand,Stavanger,Bronze,True,True,SE,1,598464.313197684
COOP_003804,2024-06-21,74,F,8840,Ellingsen,Sandnes,Gold,False,True,NO,3,640326.8093108654
COOP_003805,2016-03-19,43,M,7988,Unnifjell,Oslo,Bronze,True,False,NO,1,656188.6525234974
COOP_003806,2018-04-27,42,F,5545,Rønning,Skien,Bronze,True,True,NO,3,466306.6639562701
COOP_003807,2015-08-01,71,F,7037,Janneberg,Trondheim,Bronze,True,True,NO,1,692547.3486727966
COOP_003808,2022-03-25,38,M,8754,Mikkelsen,Sarpsborg,Silver,True,True,NO,1,416401.6291421908
COOP_003809,2022-02-09,50,F,5467,Evensen,Sandnes,Bronze,True,True,NO,1,489056.7247133446
COOP_003810,2024-10-04,33,M,5182,Haugland,Trondheim,Silver,True,False,NO,5,467197.37735172827
COOP_003811,2017-02-12,33,M,8151,Bøe,Kristiansand,Bronze,False,False,NO,3,309145.03292945086
COOP_003812,2022-11-09,32,M,3156,Ingeborgvik,Fredrikstad,Gold,False,True,EN,2,692159.7036315356
COOP_003813,2017-01-07,47,F,0537,Hanssen,Kristiansand,Platinum,True,True,NO,4,625604.0870742411
COOP_003814,2024-08-01,75,F,1893,Ruud,Stavanger,Bronze,False,False,NO,4,431976.89858888095
COOP_003815,2017-03-22,70,M,2652,Aasen,Skien,Bronze,True,True,NO,3,504186.8720524676
COOP_003816,2023-01-07,27,F,7917,Sebastianhavn,Skien,Platinum,True,False,NO,5,521050.05868117936
COOP_003817,2016-10-22,23,M,2618,Ali,Tromsø,Silver,False,True,NO,2,405624.9995600113
COOP_003818,2023-06-17,39,M,9980,Christianøy,Tromsø,Bronze,True,False,NO,1,662206.120790481
COOP_003819,2017-09-03,44,F,0986,Joakimstad,Skien,Silver,True,True,NO,2,518630.3342902534
COOP_003820,2021-03-11,38,M,6000,Kristianhavn,Tromsø,Silver,False,True,NO,1,605475.1661961983
COOP_003821,2016-03-09,56,M,1651,Lie,Skien,Silver,True,True,NO,3,546698.543129162
COOP_003822,2023-10-07,72,M,0662,Johansen,Sandnes,Bronze,False,False,NO,5,533119.440370811
COOP_003823,2017-04-27,51,M,6478,Rogersund,Skien,Bronze,True,True,NO,4,477250.67487907095
COOP_003824,2016-05-11,35,F,9725,Vidarberg,Oslo,Gold,False,False,NO,3,845098.7682473474
COOP_003825,2024-04-24,47,F,3030,Moen,Stavanger,Silver,True,False,NO,2,507121.0534422587
COOP_003826,2021-12-10,34,F,5960,Arnesen,Fredrikstad,Silver,True,False,EN,2,541462.8754884736
COOP_003827,2021-09-12,40,M,0719,Hannavær,Trondheim,Gold,False,True,NO,3,824288.6073313951
COOP_003828,2023-07-12,21,M,9889,Marieås,Tromsø,Gold,False,False,NO,1,440653.9273211821
COOP_003829,2022-09-26,50,M,8335,Lailamark,Fredrikstad,Platinum,True,True,NO,3,541375.8590553864
COOP_003830,2024-10-13,19,F,0733,Andersberg,Kristiansand,Bronze,False,True,NO,3,426077.88954189233
COOP_003831,2020-01-03,58,M,1577,Markusdal,Bergen,Silver,True,True,NO,1,638560.353732758
COOP_003832,2020-12-22,48,F,9290,Dahl,Oslo,Bronze,True,True,NO,2,529476.4421955453
COOP_003833,2017-02-13,38,M,3794,Johnmark,Trondheim,Silver,False,False,NO,2,367204.8682420271
COOP_003834,2024-05-31,23,M,0126,Jonvåg,Trondheim,Bronze,False,False,NO,1,254499.1965330952
COOP_003835,2022-03-06,60,F,4257,Myklebust,Skien,Silver,True,False,NO,3,686291.5658340976
COOP_003836,2019-07-01,42,M,2206,Johansen,Tromsø,Silver,False,True,NO,1,783337.7434364319
COOP_003837,2022-08-09,48,F,9253,Helgeodden,Fredrikstad,Silver,True,True,NO,1,694665.346647208
COOP_003838,2023-02-09,61,F,1239,Markushavn,Tromsø,Silver,True,True,NO,4,622674.8287259054
COOP_003839,2019-09-01,23,F,2553,Mathisen,Skien,Platinum,True,True,NO,4,600315.8009588153
COOP_003840,2018-04-02,25,M,4246,Isaksen,Sandnes,Bronze,True,True,EN,2,466835.64980955445
COOP_003841,2022-11-09,27,M,4816,Karifjell,Oslo,Bronze,True,False,NO,4,442376.4449683554
COOP_003842,2024-02-21,37,M,7820,Danielsen,Sarpsborg,Silver,True,True,NO,1,262847.74910629954
COOP_003843,2022-03-24,19,M,0510,Linesjøen,Sarpsborg,Bronze,True,True,NO,5,473822.1770643585
COOP_003844,2017-11-15,52,F,5179,Bakke,Oslo,Silver,True,True,NO,1,528500.9816505021
COOP_003845,2023-03-28,49,F,0692,Runeborg,Sandnes,Bronze,False,True,NO,2,662345.7718885884
COOP_003846,2018-06-01,55,M,3123,Andreashelle,Kristiansand,Silver,True,False,NO,2,574838.5757256205
COOP_003847,2022-10-03,41,M,9682,Sarahavn,Skien,Bronze,True,True,NO,1,795267.3681518916
COOP_003848,2020-08-23,18,M,1569,Martinsen,Oslo,Gold,True,True,NO,1,376532.04928133544
COOP_003849,2025-01-22,33,F,4843,Hildeberg,Trondheim,Bronze,True,False,NO,1,456233.10731934384
COOP_003850,2018-07-04,53,F,5938,Helgeborg,Sarpsborg,Silver,True,True,EN,1,725420.8806471099
COOP_003851,2021-12-17,60,M,0432,Gundersen,Stavanger,Bronze,False,False,NO,2,612351.0145043415
COOP_003852,2024-10-01,51,M,5386,Karinstad,Trondheim,Gold,True,True,NO,1,929214.1603397483
COOP_003853,2019-10-24,41,M,9156,Beritsjøen,Skien,Silver,False,True,NO,2,450383.12990452163
COOP_003854,2024-08-04,62,F,0621,Steinarhamn,Tromsø,Silver,False,False,NO,1,801873.9683621344
COOP_003855,2018-03-04,39,F,4185,Brekke,Sandnes,Gold,False,False,EN,1,399190.5304293438
COOP_003856,2025-04-02,44,F,4785,Hauge,Sandnes,Bronze,True,False,NO,1,575463.8597180833
COOP_003857,2023-12-02,55,F,5757,Rønning,Tromsø,Silver,True,False,NO,2,414751.7192141204
COOP_003858,2017-07-06,45,M,1959,Tveit,Tromsø,Gold,True,False,EN,5,579799.9379055968
COOP_003859,2016-06-24,47,F,4569,Helenesund,Kristiansand,Bronze,True,True,NO,5,735693.0297233583
COOP_003860,2015-07-20,28,F,1335,Annadal,Sarpsborg,Platinum,True,False,NO,2,361923.8369522999
COOP_003861,2019-09-16,27,M,1153,Svendsen,Stavanger,Silver,False,True,NO,4,389957.5968823825
COOP_003862,2020-08-12,65,M,2756,Sanderøy,Fredrikstad,Silver,True,True,NO,4,469709.82313057163
COOP_003863,2022-02-19,60,M,3160,Terjeberg,Skien,Bronze,True,True,NO,1,596137.1093583704
COOP_003864,2020-07-19,69,F,6041,Marieøy,Stavanger,Gold,True,True,SE,5,505282.6513557309
COOP_003865,2022-01-16,67,F,1902,Dahl,Bergen,Gold,True,True,SE,2,388163.33576385514
COOP_003866,2024-04-29,56,M,8545,Stianås,Kristiansand,Gold,True,True,NO,3,312064.15074757556
COOP_003867,2024-07-23,31,M,8866,Sørensen,Trondheim,Bronze,False,False,NO,1,864721.6999273057
COOP_003868,2023-05-15,50,F,4504,Pedersen,Skien,Bronze,False,False,NO,2,533727.1657241277
COOP_003869,2017-07-26,41,M,3468,Ruud,Bergen,Bronze,True,False,NO,3,449924.82906820514
COOP_003870,2015-12-20,66,M,9130,Johannesdal,Tromsø,Bronze,True,False,EN,4,551769.1629594153
COOP_003871,2023-10-17,56,M,4609,Bjørgsjøen,Oslo,Silver,True,False,NO,1,464836.6769809899
COOP_003872,2020-06-19,55,M,0073,Eide,Fredrikstad,Bronze,True,False,SE,1,530195.1984377921
COOP_003873,2021-01-27,32,F,5702,Ninafoss,Skien,Platinum,False,True,NO,2,698683.3274265347
COOP_003874,2021-10-06,80,M,8007,Rogerhelle,Kristiansand,Gold,True,True,SE,2,606805.2939861639
COOP_003875,2016-11-11,36,M,8080,Tonefoss,Stavanger,Platinum,True,False,NO,2,632826.7832586045
COOP_003876,2018-04-05,49,M,8699,Amundsen,Skien,Silver,True,True,NO,1,570429.6656058552
COOP_003877,2016-07-01,18,M,7162,Thorsen,Bergen,Bronze,True,True,NO,3,534966.6475932692
COOP_003878,2024-06-08,51,F,3218,Birkeland,Trondheim,Silver,True,False,NO,3,388241.01760827564
COOP_003879,2020-10-14,53,M,0748,Mayby,Sarpsborg,Bronze,True,True,EN,5,615586.4826397815
COOP_003880,2017-06-06,57,M,1383,Markusstrand,Fredrikstad,Bronze,True,True,NO,4,390185.61203940964
COOP_003881,2021-04-06,58,F,4114,Mariahavn,Skien,Bronze,True,True,NO,4,462845.5383858157
COOP_003882,2016-02-25,47,F,4025,Christiandal,Bergen,Silver,True,True,NO,3,543243.4698500336
COOP_003883,2020-06-22,19,M,4775,Larsen,Fredrikstad,Gold,False,True,NO,2,716408.8721348661
COOP_003884,2020-11-18,57,F,4327,Trinehavn,Sandnes,Bronze,True,True,NO,3,225876.5466705275
COOP_003885,2024-11-12,47,F,9340,Gretedal,Bergen,Gold,False,True,NO,3,697814.770880393
COOP_003886,2022-01-27,49,M,3143,Knutsen,Oslo,Bronze,False,False,SE,1,692780.6477284813
COOP_003887,2018-10-03,48,M,0301,Haugen,Trondheim,Platinum,True,True,SE,2,727236.6121121384
COOP_003888,2015-12-07,53,F,8368,Janfjord,Sandnes,Bronze,True,True,EN,2,640622.2010998516
COOP_003889,2020-12-15,41,M,1589,Dagbø,Trondheim,Bronze,True,False,NO,2,544417.9215439577
COOP_003890,2022-08-23,37,M,9516,Danielås,Bergen,Gold,True,True,NO,3,583092.221534417
COOP_003891,2024-07-10,18,F,4616,Johnøy,Oslo,Silver,False,True,NO,2,581879.2022546172
COOP_003892,2020-04-07,39,F,5767,Kjellsjøen,Skien,Platinum,False,False,NO,3,507437.92284131335
COOP_003893,2015-09-11,47,F,0808,Olavfjord,Trondheim,Platinum,True,False,NO,2,845429.8041420782
COOP_003894,2016-03-25,18,M,2262,Kjellfjord,Bergen,Bronze,True,True,NO,4,492440.5682072605
COOP_003895,2018-03-06,60,M,4054,Kristoffersjøen,Trondheim,Silver,True,True,NO,2,576894.9644436124
COOP_003896,2021-09-27,49,M,7617,Hanssen,Trondheim,Bronze,True,True,NO,1,372300.46948335937
COOP_003897,2024-04-18,40,M,8131,Tveit,Fredrikstad,Silver,True,True,SE,4,518985.65960015135
COOP_003898,2019-08-21,46,M,8319,Moen,Skien,Silver,False,False,NO,4,509795.39831246156
COOP_003899,2018-06-25,19,M,7379,Aasen,Tromsø,Bronze,False,False,NO,2,735921.9165619679
COOP_003900,2023-04-15,33,M,7775,Alexanderhavn,Sandnes,Silver,True,True,NO,5,764677.4110863972
COOP_003901,2023-04-14,70,F,5033,Emiliehamn,Fredrikstad,Gold,True,False,NO,3,542403.2251916798
COOP_003902,2019-05-26,34,M,5203,Andersen,Fredrikstad,Platinum,True,True,NO,4,649379.6950980962
COOP_003903,2017-08-08,24,M,4153,Moe,Trondheim,Bronze,True,True,EN,1,536008.8124274648
COOP_003904,2020-02-18,50,F,9270,Berg,Kristiansand,Gold,False,True,NO,3,543305.6166925277
COOP_003905,2020-10-21,57,F,7770,Perfjell,Oslo,Silver,True,False,NO,4,652807.092684065
COOP_003906,2017-10-18,37,M,1212,Evensen,Sandnes,Bronze,True,True,EN,4,563942.7714535554
COOP_003907,2023-08-17,38,M,5427,Aasen,Bergen,Silver,True,True,NO,4,960083.5641283952
COOP_003908,2018-09-13,63,F,9406,Finnfoss,Bergen,Bronze,True,False,NO,4,594229.5814201179
COOP_003909,2022-03-28,38,M,4011,Kristoffersjøen,Tromsø,Bronze,False,False,NO,2,594933.6290934386
COOP_003910,2025-05-16,50,M,4211,Holm,Bergen,Silver,True,False,NO,4,707875.3548153283
COOP_003911,2015-06-25,49,F,4912,Rolfhavn,Stavanger,Gold,True,False,NO,2,865547.0855683917
COOP_003912,2018-10-04,40,F,0087,Nygård,Fredrikstad,Silver,True,True,NO,2,487354.0032712165
COOP_003913,2025-02-05,53,M,9734,Magnusøy,Oslo,Bronze,True,True,NO,1,690851.3269048346
COOP_003914,2017-12-24,63,F,2990,Gulbrandsen,Sandnes,Bronze,False,True,NO,4,377465.7732636642
COOP_003915,2017-11-08,54,M,5633,Nguyen,Tromsø,Gold,True,False,NO,2,1055115.8027601894
COOP_003916,2024-06-14,30,M,3446,Rogerberg,Tromsø,Gold,True,False,EN,3,596639.1372816511
COOP_003917,2021-04-21,43,F,9450,Martinedal,Sandnes,Gold,False,True,NO,3,452521.87220818835
COOP_003918,2019-01-16,51,M,4583,Andresen,Kristiansand,Gold,True,True,SE,5,639698.0599887782
COOP_003919,2019-01-31,45,M,3800,Wenchehamn,Kristiansand,Gold,True,True,NO,3,519292.0443659947
COOP_003920,2018-08-18,47,M,8725,Nygård,Skien,Platinum,False,True,NO,4,417544.8119158949
COOP_003921,2016-01-23,18,M,0063,Kåreø,Bergen,Silver,False,True,NO,3,496004.361387288
COOP_003922,2017-12-26,54,F,3659,Aasen,Bergen,Silver,False,False,EN,4,425283.38590708346
COOP_003923,2021-05-28,43,F,3903,Ingridstad,Oslo,Silver,False,True,NO,3,480863.51885775215
COOP_003924,2017-12-25,69,F,5149,Gulbrandsen,Kristiansand,Silver,False,True,NO,5,632354.0484929465
COOP_003925,2019-06-23,30,F,8103,Martinsen,Kristiansand,Bronze,True,True,NO,4,721244.2260140419
COOP_003926,2017-11-14,18,F,9003,Abrahamsen,Trondheim,Gold,True,True,NO,2,296848.0387113887
COOP_003927,2023-08-04,54,M,2131,Geirø,Kristiansand,Silver,True,True,EN,2,819283.2348889434
COOP_003928,2023-12-13,50,F,3048,Engen,Kristiansand,Gold,True,True,NO,1,622652.7552209179
COOP_003929,2017-01-16,45,M,9357,Kristianstrand,Kristiansand,Bronze,True,False,NO,1,441376.0646765261
COOP_003930,2022-06-07,27,M,4835,Strand,Fredrikstad,Bronze,True,False,NO,3,792194.453198369
COOP_003931,2016-12-27,35,M,8509,Ellingsen,Stavanger,Silver,True,False,EN,3,317942.0617416014
COOP_003932,2016-05-20,71,M,8551,Sondreby,Oslo,Bronze,False,True,NO,2,514103.71831155044
COOP_003933,2023-10-01,51,M,1131,Gulbrandsen,Kristiansand,Platinum,True,True,NO,1,421250.16009677603
COOP_003934,2016-11-06,43,M,7902,Hagen,Sandnes,Silver,True,True,NO,4,726102.3291753056
COOP_003935,2024-10-28,40,F,9845,Martinås,Oslo,Bronze,True,True,NO,1,317916.40100827365
COOP_003936,2021-10-19,26,M,8065,Pålstrøm,Tromsø,Bronze,True,False,SE,3,408570.0544005654
COOP_003937,2020-12-01,65,M,4848,Wenchefjell,Stavanger,Gold,True,False,NO,4,394906.58400088863
