product_id,product_name,category,subcategory,price,brand,organic,local_producer,seasonal,weight_kg,launch_date
PROD_002870,Iusto Eaque,Hjem og fritid,Elektronikk,339.81,Amundsen RFH,False,True,False,,2024-07-30
PROD_002871,Accusamus Quod,Dagligvarer,Frukt og grønt,22.82,Larsen RFH,False,False,False,0.9820627887327286,2024-11-03
PROD_002872,Soluta Blanditiis,Sesongvarer,Sommer,343.24,Jakobsen Gruppen,False,True,False,,2022-09-09
PROD_002873,Accusantium Consectetur,Hjem og fritid,Elektronikk,1059.89,Strand AS,False,False,False,,2025-05-31
PROD_002874,Voluptatibus Earum,Dagligvarer,Drikke,9.96,Pedersen og Sønner,False,False,False,2.5748364298873914,2023-02-18
PROD_002875,Possimus Officiis,Sesongvarer,Påske,271.38,Christensen & co.,False,False,False,,2025-02-27
PROD_002876,Architecto Maiores,Sesongvarer,Jul,411.27,Andreassen BA,False,True,False,,2020-12-10
PROD_002877,Fugit Harum,Helse og skjønnhet,Personlig pleie,320.45,Dahl & co.,False,True,False,,2024-06-30
PROD_002878,Odio Error,Hjem og fritid,Sport og fritid,694.16,"Paulsen, Simonsen og Rønning",False,True,False,,2024-04-15
PROD_002879,Modi Possimus,Sesongvarer,Jul,210.31,Rasmussen Gruppen,False,True,False,,2020-09-03
PROD_002880,Repudiandae Sint,Helse og skjønnhet,Kosmetikk,216.95,Antonsen BA,False,False,False,,2024-05-12
PROD_002881,Enim Quis,Dagligvarer,Frosne varer,74.19,Hauge-Strøm,False,False,False,2.75571665285051,2020-09-27
PROD_002882,Laborum Facere,Sesongvarer,Jul,197.37,Rasmussen BA,False,True,False,,2024-01-11
PROD_002883,Eius Cumque,Sesongvarer,Jul,336.34,"Christensen, Nilsen og Rønning",True,False,False,,2024-07-17
PROD_002884,Voluptas Impedit,Hjem og fritid,Rengjøring,463.39,"Næss, Fredriksen og Isaksen",False,False,False,,2021-10-30
PROD_002885,Impedit Libero,Dagligvarer,Snacks og godteri,113.1,Gulbrandsen Gruppen,False,True,False,4.010866514013379,2025-04-25
PROD_002886,Saepe Consequatur,Helse og skjønnhet,Kosmetikk,269.46,Brekke & co.,False,False,False,,2024-05-24
PROD_002887,Voluptas Ut,Hjem og fritid,Tekstil,963.99,"Solberg, Haugen og Iversen",False,True,False,,2022-01-30
PROD_002888,Assumenda Possimus,Helse og skjønnhet,Kosmetikk,18.34,Simonsen-Myhre RFH,False,False,False,,2020-06-14
PROD_002889,Laborum Pariatur,Dagligvarer,Drikke,119.51,"Kristensen, Andreassen og Aasen",False,True,False,3.366350995570302,2025-02-26
PROD_002890,Totam Porro,Sesongvarer,Tilbake til skolen,143.98,Karlsen-Berge,False,False,False,,2025-05-26
PROD_002891,At Magnam,Dagligvarer,Frukt og grønt,78.69,"Næss, Fredriksen og Sørensen",False,False,False,2.3053213246635647,2021-01-10
PROD_002892,Iste Deserunt,Hjem og fritid,Elektronikk,405.91,Pettersen og Sønner,False,True,False,,2021-08-03
PROD_002893,Iste Minus,Sesongvarer,Jul,179.47,Engen-Evensen,False,False,False,,2024-07-22
PROD_002894,Placeat Omnis,Helse og skjønnhet,Apotek,480.33,Isaksen Gruppen,False,False,False,,2022-11-22
PROD_002895,Omnis Esse,Hjem og fritid,Elektronikk,1207.85,"Sæther, Lie og Martinsen",False,False,False,,2023-11-15
PROD_002896,Commodi Deleniti,Sesongvarer,Sommer,274.85,Nilsen-Eide,True,False,False,,2025-04-08
PROD_002897,Dignissimos Repellendus,Sesongvarer,Jul,175.33,Christensen AS,False,False,False,,2023-10-04
PROD_002898,Quisquam Aspernatur,Sesongvarer,Påske,306.22,Jensen-Larsen & co.,False,False,False,,2023-02-06
PROD_002899,Occaecati Iusto,Sesongvarer,Påske,58.82,Helland Gruppen,False,False,False,,2023-07-27
PROD_002900,Beatae Enim,Helse og skjønnhet,Kosmetikk,14.64,Nielsen-Larsen,False,False,False,,2024-11-15
PROD_002901,Deserunt Perspiciatis,Sesongvarer,Sommer,258.32,Berntsen RFH,True,False,False,,2021-10-17
PROD_002902,Assumenda Rerum,Sesongvarer,Tilbake til skolen,197.48,Berg-Hanssen,False,False,False,,2021-04-05
PROD_002903,Nostrum Dolores,Helse og skjønnhet,Apotek,197.99,Danielsen-Nguyen & co.,False,True,False,,2024-12-31
PROD_002904,Ducimus Dolores,Helse og skjønnhet,Apotek,230.95,Strøm RFH,False,False,False,,2024-06-23
PROD_002905,Dolorem Autem,Dagligvarer,Brød og bakervarer,23.41,Madsen BA,False,False,False,2.9043732098613804,2023-02-09
PROD_002906,Soluta Molestiae,Hjem og fritid,Elektronikk,682.58,Hagen og Sønner,False,True,False,,2023-05-03
PROD_002907,Earum Voluptatem,Sesongvarer,Sommer,78.39,Nilsen & co.,False,False,False,,2024-01-06
PROD_002908,Dolore Laborum,Sesongvarer,Sommer,77.19,"Hansen, Gundersen og Pettersen",False,True,False,,2020-09-16
PROD_002909,Saepe Dignissimos,Hjem og fritid,Elektronikk,168.08,"Rønning, Berge og Berg",False,False,False,,2021-03-17
PROD_002910,Commodi Aspernatur,Dagligvarer,Frukt og grønt,190.12,Nielsen-Solberg,True,False,False,1.7873833008705473,2023-11-11
PROD_002911,Officia Minus,Sesongvarer,Sommer,185.3,"Sivertsen, Nielsen og Lien",False,True,False,,2022-08-16
PROD_002912,Culpa Aut,Sesongvarer,Tilbake til skolen,259.44,Ødegård-Henriksen og Sønner,False,False,False,,2021-11-21
PROD_002913,Sapiente Id,Dagligvarer,Brød og bakervarer,86.12,Hanssen & co.,True,False,False,3.355153185255507,2022-11-18
PROD_002914,Reprehenderit Exercitationem,Hjem og fritid,Elektronikk,96.18,Andreassen & co.,False,False,False,,2021-09-24
PROD_002915,Et Perferendis,Dagligvarer,Meieri og egg,124.86,Simonsen-Myhre,False,False,False,2.9540277070024037,2022-07-22
PROD_002916,Nam Repudiandae,Sesongvarer,Jul,180.76,Vik-Nguyen ASA,False,False,False,,2023-02-05
PROD_002917,Qui Recusandae,Hjem og fritid,Elektronikk,711.53,Knudsen-Knutsen,False,False,False,,2021-12-09
PROD_002918,Mollitia Vero,Helse og skjønnhet,Personlig pleie,244.87,Jensen-Holm,False,False,False,,2024-07-22
PROD_002919,Illum Consectetur,Hjem og fritid,Tekstil,332.94,Olsen-Madsen,False,False,False,,2024-02-09
PROD_002920,Voluptate Aliquam,Hjem og fritid,Elektronikk,994.21,"Kristiansen, Strand og Hagen",True,True,False,,2025-04-25
PROD_002921,Sapiente Perferendis,Sesongvarer,Tilbake til skolen,77.31,Rønning-Rønning,False,False,False,,2021-05-13
PROD_002922,Quos Distinctio,Hjem og fritid,Sport og fritid,1051.08,Sørensen & co.,True,False,False,,2022-01-26
PROD_002923,Ratione Quisquam,Hjem og fritid,Tekstil,1217.93,Hagen RFH,False,False,False,,2024-08-23
PROD_002924,Unde Laboriosam,Dagligvarer,Frosne varer,137.08,Hauge ASA,False,False,False,4.539222339056333,2021-05-15
PROD_002925,Quasi Quia,Dagligvarer,Snacks og godteri,63.73,Moen & co.,False,True,False,2.320077447476651,2022-08-13
PROD_002926,Placeat Aliquid,Sesongvarer,Jul,173.83,Amundsen & co.,False,True,False,,2023-05-09
PROD_002927,Doloremque Expedita,Dagligvarer,Brød og bakervarer,55.21,Sivertsen ASA,False,False,False,1.1026945874578,2025-03-26
PROD_002928,Blanditiis Corrupti,Helse og skjønnhet,Personlig pleie,187.59,"Pettersen, Lie og Fredriksen",False,False,False,,2024-03-14
PROD_002929,Asperiores Provident,Sesongvarer,Påske,30.39,Jenssen-Hagen,False,False,False,,2020-12-12
PROD_002930,Recusandae Fugiat,Sesongvarer,Jul,109.92,Andersen RFH,False,False,False,,2023-04-24
PROD_002931,Quidem Velit,Dagligvarer,Frukt og grønt,121.89,Aasen ASA,True,False,False,2.019151403637214,2022-10-23
PROD_002932,Quod Explicabo,Hjem og fritid,Sport og fritid,345.96,Bakken-Rasmussen og Sønner,False,True,False,,2021-08-22
PROD_002933,Minima Molestiae,Sesongvarer,Sommer,169.23,Rasmussen-Johansen Gruppen,False,False,False,,2022-02-19
PROD_002934,Aliquam Iste,Dagligvarer,Brød og bakervarer,158.92,Brekke AS,True,False,False,2.293255851404559,2024-08-30
PROD_002935,Assumenda Soluta,Sesongvarer,Påske,146.39,Aasen RFH,False,False,False,,2024-10-26
PROD_002936,Eos Iste,Hjem og fritid,Rengjøring,809.33,Rønning RFH,False,False,False,,2024-07-13
PROD_002937,Nam Excepturi,Sesongvarer,Påske,319.43,Nygård AS,False,False,False,,2023-01-26
PROD_002938,Voluptas Expedita,Helse og skjønnhet,Personlig pleie,377.29,Isaksen RFH,False,False,False,,2021-11-26
PROD_002939,At Vero,Dagligvarer,Brød og bakervarer,145.82,Kristensen-Nielsen,False,False,False,1.86193384526989,2021-09-04
PROD_002940,Illo Fugiat,Sesongvarer,Sommer,66.12,Mathisen-Lie og Sønner,False,False,False,,2025-01-20
PROD_002941,Unde Voluptas,Hjem og fritid,Elektronikk,817.63,Moen AS,False,True,False,,2021-01-07
PROD_002942,Impedit Similique,Dagligvarer,Brød og bakervarer,187.27,Solheim-Myklebust,False,False,False,0.6587306561326959,2025-04-03
PROD_002943,Ipsa Error,Dagligvarer,Drikke,75.52,Thorsen BA,False,True,False,4.553936868707524,2020-07-24
PROD_002944,Asperiores Mollitia,Dagligvarer,Frosne varer,66.11,"Sæther, Johannessen og Christensen",False,False,False,1.152199794792051,2021-09-16
PROD_002945,Laboriosam Iusto,Hjem og fritid,Sport og fritid,1396.32,"Moe, Bøe og Strøm",True,True,False,,2024-02-14
PROD_002946,Amet Asperiores,Sesongvarer,Tilbake til skolen,474.15,Næss Gruppen,False,False,False,,2024-02-26
PROD_002947,Excepturi Autem,Dagligvarer,Kjøtt og fisk,77.34,Nygård-Larsen,False,False,False,4.7452068745331415,2021-07-31
PROD_002948,Sunt Inventore,Hjem og fritid,Rengjøring,1034.38,Lunde RFH,False,False,False,,2020-07-28
PROD_002949,Distinctio Similique,Helse og skjønnhet,Kosmetikk,239.78,Moe-Kristoffersen,False,False,False,,2023-11-05
PROD_002950,Mollitia Perspiciatis,Sesongvarer,Jul,198.89,Bakke & co.,False,False,False,,2021-06-05
PROD_002951,Quibusdam Dolor,Hjem og fritid,Elektronikk,1445.74,"Svendsen, Halvorsen og Strand",False,False,False,,2022-09-04
PROD_002952,Laboriosam Porro,Hjem og fritid,Elektronikk,615.95,Hauge-Kristoffersen,False,False,False,,2023-10-22
PROD_002953,Nisi Quisquam,Helse og skjønnhet,Personlig pleie,243.23,Henriksen Gruppen,False,False,False,,2023-12-31
PROD_002954,Doloremque Est,Sesongvarer,Påske,483.81,Jensen-Holm,False,False,False,,2023-10-21
PROD_002955,Tempora Quidem,Sesongvarer,Jul,449.96,Danielsen AS,True,True,False,,2024-10-11
PROD_002956,Id Iste,Dagligvarer,Brød og bakervarer,106.8,Johnsen og Sønner,False,False,False,4.083861716213846,2024-03-13
PROD_002957,Nihil Debitis,Helse og skjønnhet,Kosmetikk,14.89,"Jakobsen, Danielsen og Vik",False,False,False,,2020-11-28
PROD_002958,At Ipsum,Sesongvarer,Sommer,68.92,Hauge og Sønner,False,False,False,,2023-01-24
PROD_002959,Quisquam Minus,Hjem og fritid,Elektronikk,128.54,Haug ASA,False,False,False,,2023-07-22
PROD_002960,Dolorem Cumque,Helse og skjønnhet,Kosmetikk,50.93,Paulsen-Bakken,False,False,False,,2020-07-23
PROD_002961,Rerum Dolores,Hjem og fritid,Rengjøring,1247.96,Nielsen RFH,True,False,False,,2021-01-30
PROD_002962,Consectetur Quisquam,Dagligvarer,Tørrvarer,32.9,"Fredriksen, Ahmed og Larsen",False,False,False,3.277883506180573,2024-03-26
PROD_002963,Voluptatibus Saepe,Hjem og fritid,Sport og fritid,1432.02,"Thomassen, Karlsen og Knudsen",True,False,False,,2022-07-25
PROD_002964,Voluptatibus Error,Dagligvarer,Frukt og grønt,191.25,Iversen-Lunde ASA,False,False,False,0.7301107430940967,2022-01-25
PROD_002965,Corrupti Maiores,Sesongvarer,Sommer,291.58,Johnsen-Engen,False,False,False,,2023-01-18
PROD_002966,Architecto Quam,Dagligvarer,Frukt og grønt,118.23,"Olsen, Kristiansen og Bakke",True,False,False,3.217256166350946,2021-01-17
PROD_002967,Exercitationem Dolorem,Dagligvarer,Brød og bakervarer,164.82,Ahmed-Andersen og Sønner,False,False,False,2.4716562153739865,2022-10-24
PROD_002968,Amet Consectetur,Dagligvarer,Tørrvarer,49.57,Rasmussen-Paulsen,False,False,False,3.2396108500985914,2024-08-05
PROD_002969,Autem Autem,Dagligvarer,Tørrvarer,113.35,Johnsen AS,False,False,False,2.8032441274695903,2025-04-30
PROD_002970,Laboriosam Quo,Helse og skjønnhet,Personlig pleie,140.77,Gulbrandsen-Eliassen & co.,False,False,False,,2025-05-25
PROD_002971,Sit Magnam,Sesongvarer,Tilbake til skolen,307.98,Holm-Iversen,True,True,False,,2025-04-26
PROD_002972,Mollitia Quaerat,Sesongvarer,Sommer,185.48,"Danielsen, Berg og Ali",False,True,False,,2020-06-18
PROD_002973,Sint Culpa,Dagligvarer,Tørrvarer,144.61,Hagen-Johnsen,False,True,False,3.178686752934026,2022-08-16
PROD_002974,Deleniti Dolorum,Sesongvarer,Tilbake til skolen,15.03,Strand Gruppen,False,False,False,,2022-03-28
PROD_002975,Nobis Dolorum,Hjem og fritid,Rengjøring,477.93,"Rasmussen, Eide og Myklebust",False,False,False,,2023-12-16
PROD_002976,Officiis Ex,Sesongvarer,Tilbake til skolen,422.14,Nielsen-Dahl BA,False,False,False,,2021-07-23
PROD_002977,Laboriosam Deleniti,Sesongvarer,Tilbake til skolen,347.04,Hauge & co.,False,False,False,,2025-01-26
PROD_002978,Molestiae Provident,Hjem og fritid,Rengjøring,972.63,Lund-Andresen,False,False,False,,2023-01-03
PROD_002979,Voluptatum Quam,Dagligvarer,Brød og bakervarer,16.43,Birkeland & co.,True,True,False,3.4915268111325832,2023-03-20
PROD_002980,Aliquam Eum,Sesongvarer,Jul,295.24,"Ruud, Olsen og Sivertsen",False,False,False,,2025-03-23
PROD_002981,Asperiores Dignissimos,Sesongvarer,Tilbake til skolen,471.51,Christensen ASA,False,False,False,,2023-08-28
PROD_002982,Dolorem Omnis,Helse og skjønnhet,Personlig pleie,466.98,Pedersen RFH,False,False,False,,2022-05-23
PROD_002983,Sequi Repellat,Hjem og fritid,Elektronikk,1031.96,Kristensen og Sønner,False,True,False,,2025-01-11
PROD_002984,Aliquam Cum,Hjem og fritid,Rengjøring,318.68,Kristensen-Knutsen,False,False,False,,2023-02-19
PROD_002985,Sit Molestiae,Hjem og fritid,Tekstil,1341.73,Abrahamsen-Martinsen,False,False,False,,2021-09-25
PROD_002986,Repellat Repellat,Dagligvarer,Kjøtt og fisk,154.23,Antonsen-Hansen BA,False,True,False,0.712934867278515,2024-06-21
PROD_002987,Atque Nisi,Helse og skjønnhet,Kosmetikk,292.44,Madsen ASA,False,True,False,,2022-12-09
PROD_002988,Iusto Aperiam,Hjem og fritid,Tekstil,255.37,Nilsen-Rasmussen,False,True,False,,2022-10-03
PROD_002989,Ducimus Omnis,Helse og skjønnhet,Apotek,401.74,"Andersen, Edvardsen og Tveit",False,False,False,,2025-02-15
PROD_002990,Ea Quasi,Helse og skjønnhet,Apotek,462.12,Kristoffersen ASA,False,True,False,,2022-01-03
PROD_002991,Impedit Fugiat,Hjem og fritid,Rengjøring,1334.48,"Mathisen, Haugland og Pettersen",False,False,False,,2023-01-08
PROD_002992,Corporis Natus,Dagligvarer,Brød og bakervarer,46.56,Nguyen og Sønner,False,False,False,4.45486690994317,2023-02-23
PROD_002993,Enim Ipsum,Hjem og fritid,Elektronikk,522.46,"Thomassen, Andreassen og Haugen",False,False,False,,2023-03-29
PROD_002994,Impedit Architecto,Dagligvarer,Drikke,121.25,Paulsen-Eide ASA,False,False,False,2.9290303406790636,2022-01-31
PROD_002995,Aliquam Illum,Helse og skjønnhet,Apotek,258.95,Svendsen & co.,False,False,False,,2024-03-24
PROD_002996,Quos Tenetur,Helse og skjønnhet,Apotek,86.42,Berge-Moen,False,False,False,,2023-10-22
PROD_002997,Laboriosam Similique,Sesongvarer,Tilbake til skolen,366.29,Jacobsen-Jørgensen AS,False,False,False,,2023-09-27
PROD_002998,Harum Accusantium,Hjem og fritid,Sport og fritid,48.43,Isaksen AS,True,False,False,,2021-12-09
PROD_002999,Quaerat Error,Dagligvarer,Tørrvarer,193.71,Edvardsen & co.,False,False,False,2.405664045243279,2023-04-08
PROD_003000,Quaerat Dolore,Sesongvarer,Påske,153.68,Vik ASA,False,False,False,,2021-06-15
PROD_003001,Pariatur Quod,Hjem og fritid,Rengjøring,357.16,Solheim ASA,False,False,False,,2021-04-04
PROD_003002,Reprehenderit Expedita,Dagligvarer,Snacks og godteri,59.43,Haugen-Arnesen,False,False,False,1.7325514737641463,2024-03-31
PROD_003003,Quibusdam Distinctio,Dagligvarer,Snacks og godteri,9.09,Hansen-Sørensen,False,False,False,4.152763980780415,2021-12-25
PROD_003004,Recusandae Tempore,Sesongvarer,Sommer,218.22,Kristiansen-Haugland,False,False,False,,2024-10-09
PROD_003005,Doloremque Fugit,Sesongvarer,Sommer,220.61,Birkeland-Ali RFH,False,False,False,,2020-09-09
PROD_003006,Omnis Numquam,Hjem og fritid,Elektronikk,1447.69,Hansen AS,False,False,False,,2024-10-06
PROD_003007,Suscipit Quo,Dagligvarer,Meieri og egg,186.05,Sivertsen og Sønner,False,False,False,3.0687450522971162,2022-10-26
PROD_003008,Facilis Exercitationem,Helse og skjønnhet,Personlig pleie,413.99,Aasen & co.,False,False,False,,2023-02-13
PROD_003009,Dolor Quaerat,Dagligvarer,Frosne varer,191.29,Isaksen Gruppen,False,False,False,2.1944270348344075,2022-04-28
PROD_003010,Impedit Quis,Dagligvarer,Kjøtt og fisk,189.3,"Myhre, Olsen og Engen",False,False,False,3.0604439562543972,2023-04-13
PROD_003011,Facere Tenetur,Hjem og fritid,Sport og fritid,866.93,Karlsen BA,False,False,False,,2024-01-26
PROD_003012,Enim Distinctio,Dagligvarer,Frosne varer,94.08,Tveit Gruppen,False,False,False,3.7979554067316745,2025-04-18
PROD_003013,Esse Praesentium,Hjem og fritid,Sport og fritid,482.73,Vik AS,False,False,False,,2021-01-31
PROD_003014,Illo Alias,Sesongvarer,Påske,213.86,Madsen & co.,True,False,False,,2025-01-08
PROD_003015,Deserunt Sit,Sesongvarer,Tilbake til skolen,267.75,Halvorsen AS,False,False,False,,2023-05-18
PROD_003016,In Nesciunt,Hjem og fritid,Tekstil,1111.39,Rønning og Sønner,False,False,False,,2022-05-15
PROD_003017,Eius Assumenda,Dagligvarer,Kjøtt og fisk,102.82,Johansen-Jensen,False,False,False,3.686975798203436,2020-08-19
PROD_003018,Blanditiis Exercitationem,Dagligvarer,Frosne varer,18.19,Dahl BA,True,False,False,3.2648480539083273,2023-02-23
PROD_003019,Magni Debitis,Sesongvarer,Påske,415.84,Vik RFH,False,False,False,,2023-07-04
PROD_003020,Aspernatur Temporibus,Dagligvarer,Drikke,20.97,Moe AS,False,False,False,4.191614329857171,2024-05-16
PROD_003021,Quas Perspiciatis,Helse og skjønnhet,Personlig pleie,75.6,Strøm-Næss,False,False,False,,2023-02-25
PROD_003022,Dignissimos Debitis,Helse og skjønnhet,Personlig pleie,392.97,Pedersen AS,False,False,False,,2021-12-23
PROD_003023,Esse Est,Sesongvarer,Tilbake til skolen,186.35,Brekke-Berntsen,True,False,False,,2025-04-30
PROD_003024,Quia Aliquid,Hjem og fritid,Elektronikk,748.4,Lien AS,False,True,False,,2022-03-08
PROD_003025,Expedita Possimus,Dagligvarer,Snacks og godteri,51.36,Halvorsen og Sønner,False,False,False,2.160727887367786,2023-07-15
PROD_003026,Quisquam Non,Helse og skjønnhet,Kosmetikk,80.42,Sørensen & co.,False,False,False,,2025-02-07
PROD_003027,Inventore Minima,Dagligvarer,Tørrvarer,180.86,"Haugen, Solberg og Lien",True,True,False,0.793778116635008,2023-04-03
PROD_003028,Ullam Vitae,Sesongvarer,Sommer,70.93,"Jakobsen, Hanssen og Holm",True,False,False,,2024-11-12
PROD_003029,Possimus Iste,Hjem og fritid,Rengjøring,234.22,Rasmussen Gruppen,False,True,False,,2020-07-23
PROD_003030,Accusantium Reprehenderit,Dagligvarer,Brød og bakervarer,140.74,Lunde-Iversen,False,False,False,4.476096981689158,2023-07-14
PROD_003031,Maxime Vero,Hjem og fritid,Tekstil,283.06,"Henriksen, Moe og Rasmussen",False,True,False,,2023-02-10
PROD_003032,Accusantium At,Helse og skjønnhet,Apotek,219.1,Hagen-Lien,False,False,False,,2022-08-14
PROD_003033,Nulla Facere,Dagligvarer,Frosne varer,55.33,"Berntsen, Engen og Olsen",False,True,False,3.4659660962642667,2024-09-03
PROD_003034,Eum Veniam,Dagligvarer,Meieri og egg,17.44,"Strand, Aas og Andersen",False,False,False,1.3381548080745829,2021-04-14
PROD_003035,Aperiam Molestiae,Sesongvarer,Påske,203.64,Haugen AS,False,True,False,,2024-02-26
PROD_003036,Dolore Deserunt,Hjem og fritid,Rengjøring,1187.11,"Karlsen, Mikkelsen og Lund",False,False,False,,2021-07-19
PROD_003037,Veritatis Eligendi,Sesongvarer,Påske,401.05,Pettersen AS,False,False,False,,2024-02-11
PROD_003038,Quasi Cumque,Hjem og fritid,Rengjøring,929.52,Kristensen Gruppen,False,True,False,,2020-06-15
PROD_003039,Ut Doloribus,Dagligvarer,Frukt og grønt,89.21,Kristensen-Sivertsen ASA,False,True,False,4.663729891957396,2022-04-17
PROD_003040,Reiciendis Veritatis,Helse og skjønnhet,Kosmetikk,463.55,Jørgensen-Dahl,False,False,False,,2023-10-31
PROD_003041,Modi Quisquam,Helse og skjønnhet,Kosmetikk,259.6,Arnesen & co.,True,False,False,,2020-07-15
PROD_003042,Sit Nisi,Hjem og fritid,Elektronikk,254.61,"Haugland, Sørensen og Antonsen",False,False,False,,2021-04-20
PROD_003043,Illum Numquam,Helse og skjønnhet,Kosmetikk,153.21,Ahmed-Nielsen,False,False,False,,2022-12-05
PROD_003044,Molestiae Ut,Hjem og fritid,Sport og fritid,338.72,"Johnsen, Helland og Madsen",False,False,False,,2024-07-21
PROD_003045,Ab Magni,Dagligvarer,Meieri og egg,137.63,"Karlsen, Næss og Eliassen",False,False,False,1.2335351424941774,2022-01-24
PROD_003046,Sint Iure,Hjem og fritid,Sport og fritid,1137.4,"Tveit, Kristiansen og Sæther",False,False,False,,2021-04-24
PROD_003047,Sed Nihil,Dagligvarer,Frosne varer,191.66,Pettersen og Sønner,False,False,False,1.4896300939005112,2021-02-15
PROD_003048,Eligendi Officiis,Dagligvarer,Frukt og grønt,57.59,Jensen-Johnsen BA,False,True,False,3.280527025183023,2023-08-04
PROD_003049,A Alias,Hjem og fritid,Sport og fritid,257.65,Moen AS,False,True,False,,2020-07-31
PROD_003050,Omnis Doloremque,Helse og skjønnhet,Kosmetikk,388.91,"Edvardsen, Brekke og Larsen",False,True,False,,2022-09-02
PROD_003051,Dolor Laudantium,Hjem og fritid,Tekstil,235.19,Amundsen RFH,False,False,False,,2021-09-08
PROD_003052,Nostrum Rerum,Hjem og fritid,Elektronikk,169.2,Pedersen AS,False,False,False,,2024-08-23
PROD_003053,Architecto Corrupti,Hjem og fritid,Elektronikk,813.82,Hauge & co.,False,True,False,,2023-06-06
PROD_003054,Minima Possimus,Hjem og fritid,Rengjøring,260.97,Helland-Kristensen & co.,False,False,False,,2023-07-01
PROD_003055,Delectus Nobis,Sesongvarer,Påske,301.83,Madsen-Tveit BA,False,False,False,,2022-05-23
PROD_003056,At Tenetur,Hjem og fritid,Rengjøring,837.72,Johannessen-Nielsen Gruppen,False,False,False,,2020-07-10
PROD_003057,Ullam Quas,Hjem og fritid,Tekstil,611.62,"Halvorsen, Helland og Næss",False,True,False,,2020-07-16
PROD_003058,Commodi Quis,Dagligvarer,Snacks og godteri,21.22,Iversen ASA,False,False,False,4.534205175008162,2022-06-13
PROD_003059,Nemo Impedit,Sesongvarer,Sommer,359.28,Ødegård-Sæther & co.,False,True,False,,2021-02-02
PROD_003060,Exercitationem Sint,Dagligvarer,Frukt og grønt,180.11,Ahmed RFH,False,False,False,4.925020192202572,2023-11-02
PROD_003061,Quibusdam Explicabo,Helse og skjønnhet,Apotek,385.75,Brekke-Pedersen AS,False,False,False,,2023-08-29
PROD_003062,Corrupti Quos,Helse og skjønnhet,Apotek,275.98,Arnesen og Sønner,False,True,False,,2023-03-18
PROD_003063,Vel Minus,Sesongvarer,Tilbake til skolen,405.67,Tangen AS,False,True,False,,2024-06-23
PROD_003064,Perferendis Soluta,Hjem og fritid,Elektronikk,244.3,Ahmed RFH,False,True,False,,2025-04-15
PROD_003065,Aliquam Natus,Hjem og fritid,Rengjøring,1016.26,Knudsen-Bøe & co.,False,False,False,,2024-03-04
PROD_003066,Voluptate Aliquid,Dagligvarer,Meieri og egg,145.35,Jensen ASA,False,False,False,1.7394411404466885,2020-11-13
PROD_003067,Mollitia Dolores,Helse og skjønnhet,Personlig pleie,234.58,Vik-Johnsen BA,False,True,False,,2022-01-30
PROD_003068,Aliquid Asperiores,Sesongvarer,Sommer,223.6,Strand og Sønner,False,False,False,,2021-05-01
PROD_003069,Ipsa Voluptates,Sesongvarer,Sommer,196.96,Isaksen AS,False,False,False,,2023-07-24
PROD_003070,Nobis Et,Helse og skjønnhet,Personlig pleie,182.32,Svendsen ASA,False,False,False,,2022-01-23
PROD_003071,Quos Amet,Hjem og fritid,Sport og fritid,1433.93,Thomassen-Knudsen,False,False,False,,2023-07-18
PROD_003072,Doloribus Molestiae,Dagligvarer,Drikke,115.83,Lund-Moen,False,False,False,2.6734377166763914,2023-05-06
PROD_003073,Amet Fugit,Hjem og fritid,Tekstil,416.43,Hanssen RFH,False,False,False,,2023-12-25
PROD_003074,Fugiat Nihil,Helse og skjønnhet,Kosmetikk,418.74,Jørgensen BA,True,True,False,,2021-02-10
PROD_003075,Accusamus Alias,Helse og skjønnhet,Kosmetikk,160.93,"Hauge, Olsen og Madsen",False,False,False,,2020-06-17
PROD_003076,Provident Consequatur,Hjem og fritid,Sport og fritid,972.77,Rasmussen-Jensen,False,False,False,,2021-03-11
PROD_003077,Soluta Blanditiis,Sesongvarer,Påske,24.39,"Sørensen, Kristensen og Mathisen",False,True,False,,2021-12-15
PROD_003078,Voluptatibus Dolorem,Dagligvarer,Meieri og egg,26.0,Andreassen-Antonsen,False,False,False,3.1940504995395047,2021-03-15
PROD_003079,Assumenda Accusamus,Sesongvarer,Tilbake til skolen,467.1,Johnsen og Sønner,False,False,False,,2021-06-26
PROD_003080,Nihil Sunt,Hjem og fritid,Elektronikk,1292.92,Gundersen RFH,False,False,False,,2021-10-11
PROD_003081,Illo Fugit,Dagligvarer,Meieri og egg,87.16,Dahl-Andreassen,False,False,False,4.659382720428272,2022-06-03
PROD_003082,Dolorem Deserunt,Hjem og fritid,Rengjøring,900.37,Johannessen-Aune,False,True,False,,2022-04-12
PROD_003083,Unde Esse,Helse og skjønnhet,Kosmetikk,32.48,Myklebust-Lie Gruppen,False,False,False,,2024-06-16
PROD_003084,Vitae Laboriosam,Dagligvarer,Meieri og egg,161.48,Ellingsen Gruppen,False,False,False,2.5357487744594063,2020-07-30
PROD_003085,Voluptate Adipisci,Dagligvarer,Snacks og godteri,105.28,"Brekke, Pettersen og Amundsen",True,False,False,0.11419890419765887,2021-02-17
PROD_003086,Fugit Non,Helse og skjønnhet,Personlig pleie,22.99,Aune ASA,False,False,False,,2022-11-19
PROD_003087,Quam Dicta,Dagligvarer,Brød og bakervarer,29.48,Bøe & co.,True,False,False,1.8526717986829295,2025-04-26
